TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
"MEDICAMENTO";"ANGINOMED";"28/02/1975";"Dinamizado";102660001;"022025";"2599201591574";"MEDICAMENTOS DINAMIZADOS COMPOSTOS";"60862208000141 - FARMÁCIA E LABORATÓRIO HOMEOPÁTICO ALMEIDA PRADO LTDA";"Inativo";"baryta carbonica, calcium iodatum, thuya occidentalis, agraphis nutans"
"MEDICAMENTO";"CAFILISADOR";"06/06/2011";"Novo";178170097;"032027";"25351653311200947";"ANALGESICOS NAO NARCOTICOS";"61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"Ativo";"dipirona, dipirona monoidratada, cafeína"
"MEDICAMENTO";"CINRYZE";"22/04/2026";"Biológico";126270007;"062029";"25351052127202601";"OUTROS DERIVADOS DO SANGUE E SUBSTITUTOS";"11635171000103 - TAKEDA FARMACEUTICA BRASIL LTDA";"Ativo";"inibidor de c1 esterase derivado de plasma humano"
"MEDICAMENTO";"CLOROXINA";"11/03/1997";"Similar";107140183;"032002";"250000043439607";"OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS";"61068755000708 - SANVAL COMERCIO E INDUSTRIA LTDA";"Inativo";
"MEDICAMENTO";"INFLAREN";"14/03/1985";"Similar";101310051;"032005";"2500100209185";"ANTINFLAMATORIOS ANTIREUMATICOS";"29075363000178 - COMPANHIA BRASILEIRA DE ANTIBIOTICOS-CIBRAN";"Inativo";"diclofenaco sódico"
"MEDICAMENTO";"MESILATO DE FENTOLAMINA";"16/05/2002";"Similar";142570020;"052007";"253510347350151";"VASODILATADORES";"01845448000179 - LUCIOMED FARMACÊUTICA DO BRASIL LTDA";"Inativo";
"MEDICAMENTO";"N?O DECLARADO";"18/08/2011";"DINAMIZADO";;;;;"05512481000138 - LABORATORIO LAECCO COSMIATRIA BIOCELULAR LTDA - ME";"Ativo";
"MEDICAMENTO";"OLANZAPINA";"25/10/2010";"Genérico";100470484;"102020";"25351742074200903";"ANTIPSICOTICOS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"olanzapina"
"MEDICAMENTO";"TETRACLIN";"20/04/2001";"Similar";103700010;"112029";"2500003553976";"CLASSE DAS TETRACICLINAS";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Ativo";"cloridrato de tetraciclina"
"MEDICAMENTO";"VASELINA LIQUIDA";"21/11/2018";"BAIXO RISCO";;"112023";;;"55643555000143 - RIOQUIMICA S.A.";"Ativo";
"MEDICAMENTO";"VASELINA SÓLIDA";"01/11/2007";"BAIXO RISCO";;;;;"03869526000109 - J.R.D. INDÚSTRIA FARMACÊUTICA LTDA.";"Inativo";
"MEDICAMENTO";"V.HELP BICARBONATO DE SODIO";"18/08/2022";"BAIXO RISCO";;"082032";;;"60879848000164 - LABORATORIO TAYUYNA LTDA";"Inativo";
"MEDICAMENTO";"- ALCOOL GEL QUALITY";"10/02/2015";"BAIXO RISCO";;"022020";;;"39032974000192 - VIC PHARMA INDUSTRIA E COMERCIO LTDA";"Ativo";
"MEDICAMENTO";"CLORIDRATO DE FLUOXETINA";"11/03/1997";"Similar";100630163;"032002";"250000328729638";"ANTIDEPRESSIVOS";"33258401000103 - INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";
"MEDICAMENTO";"EUFERMEN";"19/10/1973";"Similar";104540171;"022004";"2500100075273";"DIGESTIVOS-ASSOCIACOES MEDICAMENTOSAS";"60874187000184 - DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA";"Inativo";"aspergilina, cloridrato de etaverina, dimeticona"
"MEDICAMENTO";"MIOCARDIL";"05/12/2000";"Similar";103920104;"122025";"250000184219921";"VASODILATADORES CEREBRAIS";"30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"Inativo";"nimodipino"
"MEDICAMENTO";"MONTY";"23/11/2015";"Similar";155370046;"112025";"25351398235201566";"ANTIASMATICOS";"64171697000146 - ACCORD FARMACÊUTICA LTDA";"Inativo";"montelucaste de sódio"
"MEDICAMENTO";"N?O DECLARADO";"13/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"ENO PASTILHAS MASTIGÁVEIS MENTA";"31/08/2020";"BAIXO RISCO";;"082030";;;"33247743000110 - GLAXOSMITHKLINE BRASIL LTDA";"Ativo";
"MEDICAMENTO";"FLUXIL";"18/03/1996";"Similar";103700095;"032011";"250000217829502";"DIURETICOS SIMPLES";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Inativo";"furosemida"
"MEDICAMENTO";"FOTAX";"13/12/2010";;172870118;"092011";"25351245779201070";"ANTINFECCIOSOS";"02932074000191 - HYPERA S.A.";"Inativo";"cefotaxima sódica"
"MEDICAMENTO";"FURP-LEVOMEPROMAZINA";"07/02/2001";"Similar";110390099;"052003";"2500100572086";"NEUROLEPTICOS";"43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP";"Inativo";"maleato de levomepromazina"
"MEDICAMENTO";"GABAPENTINA";"17/04/2017";"Genérico";183260286;"042027";"25351101208201742";"ANTICONVULSIVANTES";"10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.";"Inativo";"gabapentina"
"MEDICAMENTO";"GELNAT";"05/09/2024";"BAIXO RISCO";;"092034";;;"65271900000119 - NATIVITA IND. COM. LTDA.";"Inativo";
"MEDICAMENTO";"JALAPA ALEMÃ";"11/04/2023";"DINAMIZADO";;"042033";;;"35356799000138 - LAPON INDUSTRIA FARMACEUTICA LTDA - EPP";"Inativo";
"MEDICAMENTO";"MEBENPRIN";"16/07/2003";"Similar";151040001;"072008";"25351012155200391";"ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL";"00164686000156 - JOÃO SILVA DO CARMO - ME";"Inativo";"mebendazol"
"MEDICAMENTO";"MELOXICAM";"30/07/2004";"Genérico";135690170;"082014";"25351059815200305";"ANTINFLAMATORIOS";"00923140000131 - EMS SIGMA PHARMA LTDA";"Inativo";"meloxicam"
"MEDICAMENTO";"N?O DECLARADO";"15/12/2016";"DINAMIZADO";;"122026";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"SOLARDRIL";"16/09/1996";"Similar";105770141;"092026";"250000252169670";"ANTIALERGICOS TOPICOS";"47100862000150 - LABORATIL FARMACEUTICA LTDA";"Inativo";"calamina, cloridrato de difenidramina, cânfora"
"MEDICAMENTO";"TIVICAY PD";"19/07/2021";"Novo";101070351;"072031";"25351601553202087";"ANTIRETROVIRAL";"33247743000110 - GLAXOSMITHKLINE BRASIL LTDA";"Ativo";"dolutegravir sódico"
"MEDICAMENTO";"MEL ROSADO";"15/06/2016";"BAIXO RISCO";;"062036";;;"60879848000164 - LABORATORIO TAYUYNA LTDA";"Inativo";
"MEDICAMENTO";"MESILATO DE DOXAZOSINA";"18/02/2019";"Genérico";105730665;"052028";"25351861654201891";"OUTROS PRODUTOS COM ACAO NO TRATO URINARIO";"60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A";"Ativo";"mesilato de doxazosina"
"MEDICAMENTO";"N?O DECLARADO";"04/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"OCCIDE";"22/05/2017";"Similar";183260288;"052027";"25351866096201698";"ANTIPARASITARIOS";"10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.";"Inativo";"nitazoxanida"
"MEDICAMENTO";"ORLISTATE";"14/11/2011";"Genérico";167730355;"112021";"25351574306201042";"MODULADORES DO METABOLISMO E DA DIGESTAO";"05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"orlistate"
"MEDICAMENTO";"RAMIPRESS HCT";"10/09/2007";"Similar";135690468;"092017";"25351421605200685";"ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS";"00923140000131 - EMS SIGMA PHARMA LTDA";"Inativo";"ramipril, hidroclorotiazida"
"MEDICAMENTO";"SPIKEVAX BIVALENTE";"26/06/2023";"Biológico";122140126;"062026";"25351041438202393";"VACINAS";"55980684000127 - ADIUM S.A.";"Inativo";"vacina covid-19 bivalente"
"MEDICAMENTO";"ARTEMETER";"24/08/2001";"Similar";118360013;"052004";"250000006719715";"ANTIMALARICOS";"33019548000132 - SILVESTRE LABS QUÍMICA E FARMACÊUTICA LTDA";"Inativo";
"MEDICAMENTO";"ATRACE";"13/04/2020";"Similar";194270095;"042030";"25351393059201576";"ANALGESICOS NARCOTICOS";"14806008000154 - MOMENTA FARMACÊUTICA LTDA.";"Inativo";"cloridrato de tramadol, paracetamol"
"MEDICAMENTO";"CLORETO DE SODIO + ASSOCIADO";"12/01/1999";"Similar";120140003;"012004";"250000178089825";"PRODUTOS PARA HEMODIALISE";"35716992000132 - SOLUFARMA INDÚSTRIA COMÉRCIO IMPORTAÇÃO REPRESENTAÇÕES LTDA";"Inativo";
"MEDICAMENTO";"CURATIVIN";"08/09/2008";;172870038;"082012";"25351137521200828";"ANTISSEPTICO";"02932074000191 - HYPERA S.A.";"Inativo";"cloridrato de lidocaina, cloridrato"
"MEDICAMENTO";"ANTÍGENOS MISTOS E LISOZIMA";"14/11/2000";"Similar";100140061;"092005";"2599200079575";"IMUNOESTIMULANTES, EXCLUSIVE VACINAS E IMUNOGLOBULINAS";"33517558000106 - QUIMICA FARMACEUTICA NIKKHO DO BRASIL LTDA";"Inativo";"staphylococcus aureus, streptococcus pyogenes, klebsiella pneumoniae, haemophilus influenzae, neisseria catarrhalis, streptococcus pneumoniae, streptococcus viridans, enterococcus faecalis, corinebacterium diphterioides, diplococcus pneumoniae"
"MEDICAMENTO";"FELODIPINA + MALEATO DE ENALAPRIL";"25/03/1999";"Novo";103940462;"032004";"250000064649856";"ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS";"61150819000120 - LABORATÓRIO AMERICANO DE FARMACOTERAPIA S/A";"Inativo";
"MEDICAMENTO";"FLORINEFE";"10/07/2017";"Novo";137640160;"062029";"25351035303201704";"MINERALOCORTICOIDES";"02433631000120 - ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA";"Ativo";"acetato de fludrocortisona"
"MEDICAMENTO";"GEL DE PERÓXIDO DE BENZOILA 10% - ASEPXIA GEL";"07/11/2014";"BAIXO RISCO";;;;;"25483348000108 - LABORATORIO TARGET PHARMA LTDA ME";"Ativo";
"MEDICAMENTO";"N?O DECLARADO";"15/12/2015";"DINAMIZADO";;"122025";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"N?O DECLARADO";"12/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"PERENTAL";"23/07/1999";"Similar";123610024;"072009";"250000293649790";"VASODILATADORES PERIFERICOS";"64711500000114 - UCB BIOPHARMA LTDA.";"Inativo";"pentoxifilina"
"MEDICAMENTO";"AMONÍACO";"26/01/2007";"BAIXO RISCO";;;;;"35356799000138 - LAPON INDUSTRIA FARMACEUTICA LTDA - EPP";"Inativo";
"MEDICAMENTO";"CELECOXIBE";"18/11/2019";"Genérico";123520260;"112029";"25351570725201449";"ANTINFLAMATORIOS";"73663650000190 - RANBAXY FARMACÊUTICA LTDA";"Ativo";"celecoxibe"
"MEDICAMENTO";"DICLOFENACO SODICO";"04/04/2016";"Genérico";104810109;"042026";"25351753819201428";"ANTINFLAMATORIOS ANTIREUMATICOS";"48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA";"Inativo";"diclofenaco sódico"
"MEDICAMENTO";"FLUCONAZOL";"19/07/2021";"Genérico";110850046;"072031";"25351115959201229";"ANTIMICOTICO";"06628333000146 - FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA";"Ativo";"fluconazol"
"MEDICAMENTO";"HEPARINA SODICA";"24/06/1998";"Similar";100850110;"062003";"250000009319815";"ANTICOAGULANTES";"31673254000102 - LABORATORIOS B. BRAUN S/A";"Inativo";"heparina sódica suína"
"MEDICAMENTO";"LAQFA -OXAMNIQUINA";"23/12/1998";"Similar";112330041;"122003";"250000342239898";"ANTIPARASITARIOS";"00394429009914 - LABORATORIO QUIMICO FARMACEUTICO DA AERONAUTICA";"Inativo";"oxamniquina"
"MEDICAMENTO";"OCITOC";"18/08/2008";"Similar";100630224;"082013";"25351233998200833";"OCITOCICOS HORMONAIS";"33258401000103 - INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"ocitocina"
"MEDICAMENTO";"OXCARBAZEPINA";"11/05/2009";"Genérico";123520211;"052029";"25351061069200816";"ANTICONVULSIVANTES";"73663650000190 - RANBAXY FARMACÊUTICA LTDA";"Ativo";"oxcarbazepina"
"MEDICAMENTO";"SIMETICON";"08/11/2022";"BAIXO RISCO";;"112032";;;"92695691000103 - KLEY HERTZ FARMACEUTICA S.A";"Inativo";
"MEDICAMENTO";"STOMALIV";"12/03/2012";"Específico";154230185;"032027";"25351647441201161";"ANTIACIDO";"03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A";"Ativo";"carbonato de sódio, ácido cítrico, bicarbonato de sódio"
"MEDICAMENTO";"APETIL";"06/08/1981";"Similar";105770186;"082011";"2599201272669";"ESTIMULANTES DO APETITE";"47100862000150 - LABORATIL FARMACEUTICA LTDA";"Inativo";"cloridrato de buclizina"
"MEDICAMENTO";"FUMARATO DE CETOTIFENO";"24/05/2002";"Genérico";118610108;"052012";"253510069350212";"OUTROS MEDICAMENTOS ANTIASMATICOS";"64088172000141 - ATIVUS FARMACÊUTICA LTDA";"Inativo";"fumarato de cetotifeno"
"MEDICAMENTO";"GLUCAGON";"12/01/1998";"Similar";112600022;"022003";"2599201821062";"ANTIDIABETICOS";"43940618000144 - ELI LILLY DO BRASIL LTDA";"Inativo";
"MEDICAMENTO";"IBUPROFENO";"12/01/1998";"Similar";103940091;"062004";"2500000447292";"ANALGESICOS";"61150819000120 - LABORATÓRIO AMERICANO DE FARMACOTERAPIA S/A";"Inativo";
"MEDICAMENTO";"LONGEVIT";"26/12/2000";"Específico";100470053;"012005";"2599101030178";"POLIVITAMINICOS SEM MINERAIS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"aspartato de arginina, pantotenato de calcio, cloridrato de tiamina, cianocobalamina, cloridrato de piridoxina, tocoferol"
"MEDICAMENTO";"MEBENIX";"15/05/1973";"Similar";143810004;"052028";"2599201409872";"ANTI-HELMINTICOS DO TRATO GASTRINTESTINAL";"02814497000107 - CIMED INDUSTRIA S.A";"Ativo";"albendazol"
"MEDICAMENTO";"MENTOL + ASSOCIAÇÕES";"29/01/2003";"Similar";102640023;"092007";"2500100774061";"PRODUTO P.TERAPIA SINTOMATICA DA GRIPE";"33191735000107 - MILLER INDUSTRIAL FTCA LTDA";"Inativo";
"MEDICAMENTO";"MOCLOBEMIDA";"09/01/2002";"Genérico";100470358;"012007";"253510370980165";"ANTIDEPRESSIVOS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"moclobemida"
"MEDICAMENTO";"NEOZOL";"28/06/2000";"Similar";104650281;"062010";"250000099909714";"ANTIULCEROSOS";"29785870000103 - LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA";"Inativo";"lansoprazol"
"MEDICAMENTO";"ONCOPLATIN";"25/11/2002";"Similar";106460158;"112017";"250000102949831";"ANTINEOPLASICO";"61282661000141 - LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA";"Inativo";"carboplatina"
"MEDICAMENTO";"PREVENCOR PRIL";"20/10/2003";;101810463;"102008";"25351014351200308";"OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR";"50929710000179 - MEDLEY INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"sinvastatina, acido acetilsalicilico, lisinopril"
"MEDICAMENTO";"PROCTOX";"23/12/2022";"BAIXO RISCO";;"122032";;;"92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"Inativo";
"MEDICAMENTO";"BROMAZEPAM";"28/08/2000";"Genérico";102350469;"082035";"253510159550059";"ANSIOLITICOS SIMPLES";"57507378000365 - EMS S/A";"Ativo";"bromazepam"
"MEDICAMENTO";"FOSFATO DISSODICO DE DEXAMETASONA";"21/03/2000";"Genérico";103700287;"032035";"250000016140086";"GLICOCORTICOIDES SISTEMICOS";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Ativo";"fosfato dissódico de dexametasona"
"MEDICAMENTO";"FUNGISTEN";"21/01/2002";"Similar";105350121;"012027";"253510120590173";"ANTIMICOTICOS PARA USO TOPICO";"17115437000173 - LABORATÓRIO GLOBO SA";"Ativo";"clotrimazol"
"MEDICAMENTO";"N?O DECLARADO";"03/12/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"OLEO DE RICINO ADV";"10/09/2012";"BAIXO RISCO";;;;;"60879848000164 - LABORATORIO TAYUYNA LTDA";"Ativo";
"MEDICAMENTO";"PASSIFLORA INCARNATA L";"18/03/2002";"Fitoterápico";141440002;"032007";"253510033420202";"FITOTERAPICO SIMPLES";"74215179000130 - NATURE S SUNSHINE PRODUTOS NATURAIS LTDA";"Inativo";
"MEDICAMENTO";"PEPTO BISMOL";"13/12/1996";"Novo";121430009;"102014";"2599200725478";"ANTIACIDO";"67712562000139 - PROCTER & GAMBLE HIGIENE E COSMÉTICOS LTDA";"Inativo";"subsalicilato de bismuto"
"MEDICAMENTO";"PIRAMIN";"26/02/2013";"Similar";103850102;"022018";"25351354205201121";"ANALGESICOS NAO NARCOTICOS";"83874628000143 - LABORATÓRIO FARMACÊUTICO ELOFAR LTDA";"Inativo";"paracetamol"
"MEDICAMENTO";"VACINA CONTRA A DIFTERIA E O TETANO, ADSORVIDA";"07/02/2002";"Similar";100680181;"022007";"253510352750188";"VACINAS";"56994502000130 - NOVARTIS BIOCIENCIAS S.A";"Inativo";"toxóide diftérico, toxóide tetânico"
"MEDICAMENTO";"VITAMINA C INJETÁVEL";"14/04/2005";"Específico";110850028;"042035";"25351208246200419";"VITAMINAS E SUPLEMENTOS MINERAIS";"06628333000146 - FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA";"Ativo";"ácido ascórbico"
"MEDICAMENTO";"XISTOMAN";"03/02/2000";"Similar";109740097;"022005";"250000292789911";"ANTIPARASITARIOS";"49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA";"Inativo";
"MEDICAMENTO";"ALIVGLÓS";"02/04/2012";"BAIXO RISCO";;;;;"17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"Ativo";
"MEDICAMENTO";"CARBONATO DE LÍTIO";"24/10/2022";"Genérico";100630260;"102032";"25351406155202211";"ANTIDEPRESSIVOS";"33258401000103 - INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA";"Ativo";"carbonato de lítio"
"MEDICAMENTO";"CETIRTEC";"09/01/2009";"Similar";103700520;"012029";"25351265376200874";"ANTIALERGICOS";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Ativo";"dicloridrato de cetirizina"
"MEDICAMENTO";"FEIBA";"13/04/2026";"Biológico";126270004;"092036";"25351054622202646";"FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA";"11635171000103 - TAKEDA FARMACEUTICA BRASIL LTDA";"Ativo";"complexo protrombínico parcialmente ativado"
"MEDICAMENTO";"RIODEINE TINTURA";"28/05/2015";"BAIXO RISCO";;;;;"55643555000143 - RIOQUIMICA S.A.";"Ativo";
"MEDICAMENTO";"SEROPHENE";"30/11/2000";"Similar";111240018;"092009";"2500100208183";"OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA";"27944313000154 - SERONO PRODUTOS FARMACÊUTICOS LTDA";"Inativo";"citrato de clomifeno"
"MEDICAMENTO";"TURNO XR";"16/10/2023";"Similar";100431487;"102033";"25351548560202213";"HIPNOTICOS";"61190096000192 - EUROFARMA LABORATORIOS S.A.";"Ativo";"hemitartarato de zolpidem"
"MEDICAMENTO";"BENZILPENICILINA G PROCAINA + PENICILINA G POTASSICA";"16/04/1996";"Similar";104650118;"042006";"250000089469363";"ANTIBIOTICOS SISTEMICOS SIMPLES";"29785870000103 - LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA";"Inativo";
"MEDICAMENTO";"CLORIDRATO DE TRAMADOL";"08/10/2003";"Genérico";104971313;"102028";"25351013956200373";"ANALGESICOS NARCOTICOS";"60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A";"Ativo";"cloridrato de tramadol"
"MEDICAMENTO";"DICLORIDRATO DE CETIRIZINA";"01/01/2003";"Genérico";100470375;"012008";"25351171152200215";"ANTIALERGICOS";"61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"dicloridrato de cetirizina"
"MEDICAMENTO";"N?O DECLARADO";"07/07/2010";"FITOTER?PICO";;;;;"11111111000191 - EMPRESA DE TESTE LTDA. (VS01)";"Inativo";
"MEDICAMENTO";"PASSIFLORA CATARINENSE";"04/11/2019";"Fitoterápico";100663396;"112029";"25351725958201712";;"84684620000187 - LABORATORIO CATARINENSE LTDA";"Ativo";"passiflora incarnata l."
"MEDICAMENTO";"RILUZOL";"02/09/2019";"Genérico";125680294;"092029";"25351290310201553";"OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO";"73856593000166 - PRATI DONADUZZI & CIA LTDA";"Ativo";"riluzol"
"MEDICAMENTO";"TRIPSOL";"21/11/1995";"Similar";107150160;"112015";"250000091809451";"ANTIDEPRESSIVOS";"44010437000181 - CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA";"Inativo";"cloridrato de amitriptilina"
"MEDICAMENTO";"ÁLCOOL IODADO";"01/07/2009";"BAIXO RISCO";;;;;"05866579000193 - LABORATORIO MADREVITA LTDA";"Ativo";
