Cod Interno	Codigo Barras	Descripcion	Contenido	UNIDADES	Est Mer 7 Descripcion	Marca	Fabricante	TOP_DESCRIPCION	MAX_DESCRIPCION	Dia de FECHA_ULT_CAMBIO	USUARIO_ULT_CAMBIO
	7898638349058	NOVOLAB VITAMINA C 500MG 60CP	60	1	VITAMINA OUTRO	NOVOLAB	NOVOLAB	VITAMINA C 500MG 60CAPS NOVOLAB	VITAMINA C 500MG 60CAPS NOVOLAB	1 de outubro de 2025	henrique.traldi@scanntech.com
	7898638349409	VITAMINA IMMUNE NATU 60CP	60	1	VITAMINA OUTRO	IMMUNE	NUTRILIFE	VIT NATU IMMUNE C/60 CAPS - .	VIT NATU IMMUNE C/60 CAPS - .		allana.amaral@scanntech.com
	7898638349546	SUPL ALIM CALCIO MDK FITOBIO CAPSULA 60UN	60	0	VITAMINA OUTRO	CALCIO MDK	A2F LABORATORIO	FITOBIO CALCIO MDK 600MG C/ 60CPS	FITOBIO CALCIO MDK 600MG C/ 60CPS	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898638349768	SUPL ALIM VITAMINA C ZINCO EFERVESCENTE CPS 30X1G	30	0	VITAMINA OUTRO	VITAMINA C ZINCO	OUTRO FABRICANTE	VITAMINA C A2F  + ZINCO EFERV C/30CAPS	A2F VITAMINA C + ZINCO EFERVESCENTE 3,1G C/ 10CPS		gabriel.morais@scanntech.com
	7898638349782	SUPL ALIM FARLIFE OLEO DE COCO 1000MG 60CP	60	1	VITAMINA OUTRO	FARLIFE	UNIFABRA	Farlife Óleo de Coco 1000mg com 60 Cápsulas	Farlife Óleo de Coco 1000mg com 60 Cápsulas	4 de fevereiro de 2026	bianca.mancini@scanntech.com
	7898638349829	SUPL ALIM POLIMAG CLORETO MAGNESIO PA SACHE 33G	33	1	VITAMINA OUTRO	POLIMAG	UNIFABRA	Polimag Pó Sachê Cloreto Magnésio Pa 33g	Polimag Pó Sachê Cloreto Magnésio Pa 33g	3 de fevereiro de 2026	marcela.oliveira@scanntech.com
	7898638349997	MAGNESIO 500MG X 60 CPR (A2F)	60	1	VITAMINA OUTRO	MAGNESIO A2F	A2F LABORATORIO	Magnésio Dimalato 600mg Geovit com 60 Cápsulas	GEOVIT DIMAGNESIO MALATO 600MG C/60 CAPS ( UN )	17 de dezembro de 2025	apitel@scanntech.com
	7898640122625	SUPL ALIM MULT NUTRI MAXI MULTIVITAMINICO 10ML	10	1	MULTIVITAMINICO	OUTRA MARCA	OUTRO FABRICANTE	AMPOLA NUTRI MAXI A+E+B5 10ML	NUTRI MAXI AMP TRAT. CHOQ MULTI VITA AEB5 10ML REF.2254	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898641070222	SUPL ALIM MULT DUX 90 CAPS	90	1	MULTIVITAMINICO	DUX	AURAQUIMICA	Multivitaminico Esportivo Dux Nutrition com 90 Cápsulas	MULTIVITAMINICO DUX 90 CAPSULAS - VITAMINA PARA DAR ANIMO E	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641070253	SUPL ALIM DUX FISH OIL 120 CAPS	120	1	VITAMINA OUTRO	DUX DUX	AURAQUIMICA	Fish Oil com 120 Cápsulas	DUX FISH OIL OMEGA C120 CAPSULAS ( UN )	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641072233	SUPLEMENTO VITAMINA C DUX  200G	200	1	MULTIVITAMINICO	DUX DUX	AURAQUIMICA			11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641072424	DUX  X 200 G (DUX)	200	1	MULTIVITAMINICO	DUX DUX	AURAQUIMICA	Vitamina C Cristais Sabor Laranja Pó 200g	VITAMINA C QUALI C PO CRIST LAR 200.0 G X 1	11 de junho de 2026	apitel@scanntech.com
	7898641072554	SUPLEMENTO PROPOLIS DUX  60 CPS	60	1	VITAMINA OUTRO	DUX DUX	AURAQUIMICA			11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641073186	SUPL ALIM MULT DUX VEGAN OMEGA 60 CAPS	60	1	MULTIVITAMINICO	DUX DUX	AURAQUIMICA	DUX VEGAN OMEGA 3 60CAPS .	Dux Nutrition Vegan Ômega 3-60 Cápsulas Softgel -	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641073315	SUPL ALIM DUX VITAMINA D3 GOTAS 15ML	15	1	VITAMINA OUTRO	DUX DUX	AURAQUIMICA	VITAMINA D3 LIQUIDA DUX15ml	VITAMINA D3 LÍQUIDA SABOR MENTA - 15 ML	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641073384	SUPL ALIM MULT DUX 30 CAPS	30	1	MULTIVITAMINICO	DUX	AURAQUIMICA	Dux Nutrition Lab Multivitaminico Esportivo com 30 Cápsulas	DUX NUTRITION LAB CAPS S MU ES X 30	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641073537	SUPL ALIM DUX VITAMINA C LARANJA SACHE 2G	2	1	VITAMINA OUTRO	DUX DUX	AURAQUIMICA			11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641074176	SUPL ALIM DUX COLAGENO ADVANCED MACA 180G	180	1	VITAMINA OUTRO	DUX	DUX NUTRITION	Collagen Advanced Verisol - 10 Sachês de 18g Maçã - Dux Nut	Collagen Advanced Verisol - 10 Sachês de 18g Maçã - Dux Nut	12 de maio de 2026	lucas.santos@scanntech.com
	7898641074244	SUPL ALIM MULT DUX OMEGA BEAUTY 60 CAPS	60	1	MULTIVITAMINICO	DUX	AURAQUIMICA	OMEGA BEAUTY DUX NUTRITION C/60CAP	Omega Beauty - 60 Cápsulas - Dux Nutrition	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641074251	SUPL ALIM MULT DUX HAIR GRO 60 CAPS	60	1	MULTIVITAMINICO	DUX	AURAQUIMICA	VITAMINA DUX UN	DuxNutrition Hair Gro - 60 Cápsulas - Dux Nutrition	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641074275	SUPL ALIM DUX LINE FILLER 60 CAPS	60	1	VITAMINA OUTRO	DUX	DUX NUTRITION			12 de maio de 2026	lucas.santos@scanntech.com
	7898641074367	SUPLEMENTO INTENSE HYDRATION DUX  30 CPS	30	1	MULTIVITAMINICO	DUX DUX	AURAQUIMICA			11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641075517	SUPL ALIM DUX CURCUMA BIO POTE 60 CAPS	60	1	VITAMINA OUTRO	DUX	DUX NUTRITION	DUX CURCUMA BIO 60 CAPS	CÚRCUMA BIO - POTE 60 CÁPSULAS POTE 60 CAPS	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641076880	SUPL ALIM DUX PROPOLIS 30 CAPS	30	1	VITAMINA OUTRO	DUX	AURAQUIMICA	Própolis Verde com 30 Cápsulas	Dux Nutrition Própolis Verde - 30 cápsulas	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641077351	SUPL ALIM DUX CURCUMA BIO POTE 30 CAPS	30	1	VITAMINA OUTRO	DUX DUX	AURAQUIMICA	CURCUMA BIO - POTE 30 CAPS	CÚRCUMA BIO - POTE 30 CÁPSULAS POTE 30 CAPS	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641077368	SUPL ALIM DUX VITAMINA D3 POTE 60 CAPS	60	1	VITAMINA OUTRO	VITAMINA D3 DUX	DUX NUTRITION	VITAMINA D3 DUX 60 CAPS	DUX HUMAN HEALTH Vitamina D3 Mini Caps 60 Cápsulas  2000 UI	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641077368	SUPL ALIM DUX VITAMINA D3 POTE 60 CAPS	60	1	VITAMINA OUTRO	VITAMINA D3 DUX	DUX NUTRITION	VITAMINA D3 DUX 60 CAPS	DUX HUMAN HEALTH Vitamina D3 Mini Caps 60 Cápsulas  2000 UI	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641077368	SUPL ALIM DUX VITAMINA D3 POTE 60 CAPS	60	1	VITAMINA OUTRO	VITAMINA D3 DUX	DUX NUTRITION	VITAMINA D3 DUX 60 CAPS	DUX HUMAN HEALTH Vitamina D3 Mini Caps 60 Cápsulas  2000 UI	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641077382	SUPL ALIM DUX VITAMINA D3 POTE 120 CAPS	120	1	VITAMINA OUTRO	DUX DUX	AURAQUIMICA	VITAMINA D3 - POTE 120 CAPS	VITAMINA D3 CAPS MINI 2000.0 IU  X 120	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641077450	DUX 100MG X 60 CPR (DUX)	60	1	MULTIVITAMINICO	DUX DUX	AURAQUIMICA	Ultra Q10 100mg com 60 Cápsulas	ULTRA Q10 CAPSULAS 100.0 MG  X 60	11 de junho de 2026	apitel@scanntech.com
	7898641077474	COENZIMA Q10 DUX 30 CAPS	30	1	VITAMINA OUTRO	DUX	DUX NUTRITION	Ultra Q10 100mg com 30 Cápsulas	DUX COENZIMA Q10 - POTE 30 CAP	14 de maio de 2026	jessica.evangelista@scanntech.com
	7898641077528	SUPLEMENTO ALIM VITAMINAD3 400UI+VIT K2 DUX LIMAO GOTAS 20ML	20	1	VITAMINA OUTRO	VITAMINA D3 DUX	DUX NUTRITION	Vitamina D3 + K2 Gotas Limão 20ml	DUX VITAMINA D3 K2 SUPLE ALIM LIQ 20 ML LIMAO	16 de dezembro de 2025	jessica.evangelista@scanntech.com
	7898641077528	SUPLEMENTO ALIM VITAMINAD3 400UI+VIT K2 DUX LIMAO GOTAS 20ML	20	1	VITAMINA OUTRO	VITAMINA D3 DUX	DUX NUTRITION	Vitamina D3 + K2 Gotas Limão 20ml	DUX VITAMINA D3 K2 SUPLE ALIM LIQ 20 ML LIMAO	16 de dezembro de 2025	jessica.evangelista@scanntech.com
	7898641077559	SUPL ALIM DUX COMPLEXO B 30 CAPS	30	1	VITAMINA OUTRO	DUX DUX	AURAQUIMICA	B-8 Complex com 30 Cápsulas	SUPLEM ALIM DUX COMPLEXO B C 30 CAPS	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641077566	SUPL ALIM DUX MELATONINA LIQUIDA MARACUJA 20ML	20	1	VITAMINA OUTRO	DUX	DUX NUTRITION	MELATONINA LIQUIDA 20ML - MARA	MELATON LIQUID GO MAR .21/G 20.0 ML X 1	12 de maio de 2026	lucas.santos@scanntech.com
	7898641077610	SUPL ALIM DUX VITAMINA B12 MORANGO E LIMAO 20ML	20	1	VITAMINA OUTRO	DUX	DUX NUTRITION	METIL B12 MO/LI GTS 20ML	METIL-B12 LIQUID GO M L 9.9/G 20.0 ML X 1	7 de abril de 2026	lucas.santos@scanntech.com
	7898641077948	SUPL ALIM MULT DUX HAIR PRO 60 CPRS	60	1	MULTIVITAMINICO	DUX DUX	AURAQUIMICA	HAIR PRO 60 COMPRIMIDOS	HAIR PRO 60 COMPRIMIDOS DUX NUTRITION LAB	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641077955	SUPL ALIM DUX MAG3 COMPLEX 90 CAPS	90	1	VITAMINA OUTRO	DUX	DUX NUTRITION	MAG-3 COMPLEX - 90 CAPSULAS	SUPLEM ALIM DUX MAG-3 COMPLEX C 90 CAPS	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641077962	SUPL ALIM DUX NAC PRO 30 CAPS	30	1	VITAMINA OUTRO	DUX	DUX NUTRITION	NAC PRO - 30 CAPSULAS	NAC PRO - 30 Caps - 600mg N-Acetil L-Cisteina	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641077979	SUPL ALIM DUX NAC PRO 60 CAPS	60	1	VITAMINA OUTRO	DUX DUX	AURAQUIMICA	NAC PRO - 60 CAPSULAS	NAC PRO 60 CAPSULAS DUX NUTRITION LAB	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641078006	SUPL ALIM DUX FISH OIL 60 CAPS	60	1	VITAMINA OUTRO	DUX DUX	AURAQUIMICA	FISH OIL - 60 CAPSULAS	SUPLEM DUX FISH OIL OMEGA 3 C/60 CAPS UN	11 de junho de 2026	jessica.evangelista@scanntech.com
	7898641078068	SUPL ALIM DUX FISH OIL 180 CAPS	180	1	VITAMINA OUTRO	DUX	DUX NUTRITION	FISH OIL - 180 CAPSULAS	FISH OIL - 180 CAPSULAS FISH OIL - 180 CAPSULAS	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641079041	SUPL ALIM MULT DUX PIGMENT CLEAR 60 CAPS	60	1	MULTIVITAMINICO	DUX	DUX NUTRITION	DUX PIGMENT CLEAR 60 CAPSULAS	PIGMENT CLEAR - 60 cápsulas - DUX	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641079508	SUPL ALIM DUX PRIMULA CARE 28 CAPS	28	1	VITAMINA OUTRO	DUX	DUX NUTRITION	PRIMULA CARE - 28 CAPS	Dux - PRÍMULA CARE Mulher - 28 Cápsulas	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641079515	SUPL ALIM MULT DUX MULTINUTRIENTES MULHER 60 CAPS	60	1	MULTIVITAMINICO	DUX	DUX NUTRITION	DUX MULTINUTRIENTES MULHER 60 CAPS	MULTINUTRIENTES MULHER CAPS SOFTGEL X 60	10 de abril de 2026	jessica.evangelista@scanntech.com
	7898641231777	CAPS ROSCAVEL 1/2	1	1	VITAMINA OUTRO	OUTRA MARCA	OUTRO FABRICANTE	LETRA EVA VERMELH.KI	LETRA EVA B VM UN	19 de setembro de 2024	jessica.evangelista@scanntech.com
	7898641871850	SUPLEMENTO ALIMENTAR BUONA VITA LARANJA 200ML	200	0	MULTIVITAMINICO	BUONA VITA	AGUA MINERAL LEVE LTDA	SUCO BUONA VITA LARANJA 200ML	SUPLEMENTO  ALIMENTAR LIQ LARANJA   BUONA VITA 200ML	3 de junho de 2025	gabriel.morais@scanntech.com
	7898641871898	SUPL ALIM MULT BUONA VITA VITAMINA C 200ML	200	1	MULTIVITAMINICO	BUONA VITA	AGUA MINERAL LEVE LTDA	SUCO BUONA VITA MORANGO 200ML	SUCO PRONTO BUONA VITA MORANGO 200 ML	16 de abril de 2026	jessica.evangelista@scanntech.com
	7898641871904	SUPLEMENTO ALIM BUONA VITA /MELANCIA  200ML	200	1	VITAMINA OUTRO	BUONA VITA	AGUA MINERAL LEVE LTDA	SUCO BUONA VITA MELANCIA 200ML	BEBIDA SUPLE ALIMENTAR BUON VIT 200ML MELANCIA	26 de fevereiro de 2025	giovana.marques@scanntech.com
	7898649500875	SUPLEMENTO ALIMENTAR SUPRAERVAS ACAI 150G	150	1	VITAMINA OUTRO	SUPRAERVAS	SUPRAERVAS	Açaí Amazon Zero Açúcar 150g	CONC FRUTAS SOLUVEL ACAI AMAZON 150G	23 de junho de 2025	lferreira@scanntech.com
	7898649502336	SUPLEMENTO ALIM VITAMINA E ACTIBIO 60 CPS	60	1	MULTIVITAMINICO	VITAMINA E	SUPRAERVAS	VITAMINA E - MONSTER BODY (60CAPS)	VITAMINA E - MONSTER BODY (60CAPS)		giovana.marques@scanntech.com
	7898649502732	SUPL ALIM OMEGA 3 MONSTER BODY 60UN	60	0	VITAMINA OUTRO	OMEGA 3	VIDORA	OMEGA 3 - MONSTER BODY (60CAPS DE 1450MG)	OMEGA 3 - MONSTER BODY (60CAPS DE 1450MG)	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898649505207	SUPLEMENTO SUPRAERVAS 60CAPS	60	1	MULTIVITAMINICO	SUPRAERVAS	SUPRAERVAS	RESFRIMUNI 500MG 60CAP	REFRIMUNI PRO BLISTER - MONSTER BODY (60CAPS DE 500MG)	6 de maio de 2025	mborgatto@scanntech.com
	7898649506969	SUPL ALIM OPTIMUM VITTA AMARGO 500ML	500	1	VITAMINA OUTRO	OPTIMUM VITTA	NATUS FARMA	OPTIMUM VITTA AMARGO 500ML - C	OPTIMUM VITTA AMARGO 500ML - C	12 de maio de 2026	marcela.oliveira@scanntech.com
	7898649508376	SUPLEMENTO ALIM COENZIMA CO+Q10 350MG 60 CAPS	60	1	VITAMINA OUTRO	MONSTER BODY	SUPRAERVAS	COENZIMA Q10   VIT  E 350MG	COEZIMA Q10 COM VITAMINA E - MONSTER BODY (60CAPS  DE 350MG)	28 de fevereiro de 2025	giovana.marques@scanntech.com
	7898649508376	SUPLEMENTO ALIM COENZIMA CO+Q10 350MG 60 CAPS	60	1	VITAMINA OUTRO	MONSTER BODY	SUPRAERVAS	COENZIMA Q10   VIT  E 350MG	COEZIMA Q10 COM VITAMINA E - MONSTER BODY (60CAPS  DE 350MG)	28 de fevereiro de 2025	giovana.marques@scanntech.com
	7898649508376	SUPLEMENTO ALIM COENZIMA CO+Q10 350MG 60 CAPS	60	1	VITAMINA OUTRO	MONSTER BODY	SUPRAERVAS	COENZIMA Q10   VIT  E 350MG	COEZIMA Q10 COM VITAMINA E - MONSTER BODY (60CAPS  DE 350MG)	28 de fevereiro de 2025	giovana.marques@scanntech.com
	7898649509137	SUPL ALIM MAGFIVE MAGNESIO CPS 60UN	60	1	VITAMINA OUTRO	OUTRA MARCA	OUTRO FABRICANTE	Magfive 500mg com 60 Cápsulas	MAGFIVE 5 MAGNESIO 60 CAPS 500MG - SUPRAERVAS	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898649509472	MAGNÉSIO TREONINA 500MG COM 60 CÁPSULAS	60	1	VITAMINA OUTRO	OUTRA MARCA	OUTRO FABRICANTE	Magnésio Treonina 500mg com 60 Cápsulas	MAGNESIO TREONINA CAPSULAS 500.0 MG  X 60	16 de dezembro de 2025	apitel@scanntech.com
	7898650420056	SUPL ALIM VITERSENA OMEGA 3 X 150CAPS	150	1	VITAMINA OUTRO	VITERSENA	OUTRO FABRICANTE	VITERSENA + OMEGA 3 150 CAPS PREMIUM	VITERSENA + OMEGA 3 150 CAPS PREMIUM	27 de agosto de 2026	jessica.evangelista@scanntech.com
	7898650420216	SUPLEMENTO ALIM TESTO CAIXA 60 CAPSULAS	60	1	VITAMINA OUTRO	VITASANUS	SIN PROVEEDOR ASOCIADO	Advit Testo com 60 Cápsulas	Advit Testo com 60 Cápsulas	16 de dezembro de 2025	apitel@scanntech.com
	7898650420247	LUTEZAN 60 CAPS	60	1	VITAMINA OUTRO	LUTEZAN	FORHEALTH NUTRICIONAL	LUTEZAN ZAN PHARMA C/60 CAPS	LUTEZAN + OMEGA 3 60 CPS	13 de março de 2026	giovana.marques@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420353	OMEGA 3 1000MG RENOFORCE 120UN	120	1	VITAMINA OUTRO	RENOFORCE FRH	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 120 Cápsulas	RENOFORCE  OMEGA  3  120  CAPS SOF - NUM. LOTE: 028603 - VAL	13 de março de 2026	jessica.evangelista@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
	7898650420360	SUPL ALIM RENOFORCE OMEGA CAPSULA 150UN	150	0	VITAMINA OUTRO	RENOFORCE	FORHEALTH NUTRICIONAL	Renoforce Ômega 3 1000mg com 150 Cápsulas	RENOFORCE  OMEGA  3  150  CAPS SOF - NUM. LOTE: 028649 - VAL	24 de setembro de 2026	gabriel.morais@scanntech.com
